"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mousemove\",\"a4\",\"18,30\",\"5931\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mousemove\",\"a4\",\"20,33\",\"5947\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mousemove\",\"a4\",\"21,37\",\"5964\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mousemove\",\"a4\",\"21,39\",\"5981\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mousemove\",\"a4\",\"21,40\",\"5997\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mousemove\",\"a4\",\"21,41\",\"6013\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mousemove\",\"a4\",\"24,40\",\"6373\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mousemove\",\"a4\",\"30,37\",\"6381\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mousemove\",\"a4\",\"40,34\",\"6397\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mousemove\",\"a4\",\"50,29\",\"6413\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mousemove\",\"a4\",\"83,19\",\"6431\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mouseout\",\"a4\",\"out\",\"6448\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mouseover\",\"btn2\",\"Strategie 2\",\"6523\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mouseout\",\"btn2\",\"Strategie 2\",\"6617\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mouseover\",\"btn2\",\"Strategie 2\",\"6759\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""onclick\",\"btn2\",\"Strategie 1\",\"7306\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mouseout\",\"btn2\",\"Strategie 2\",\"7515\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mouseover\",\"btn1\",\"Strategie 1\",\"7530\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mouseout\",\"btn1\",\"Strategie 1\",\"7557\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mouseover\",\"btn3\",\"Strategie 3\",\"7570\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mouseout\",\"btn3\",\"Strategie 3\",\"7583\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mouseover\",\"btn4\",\"Strategie 4\",\"7600\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""mouseout\",\"btn4\",\"Strategie 4\",\"7617\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""fertig\",\"fertig\",\"fertig\",\"9028\","-1"
"88","v2","","1_5x5_2.php","Pauline","90.153.37.5","","2014-10-06 20:35:51",""submit\",\"erwartung\",\"28\",\"11276\","-1"
"116","v2","","1_5x5_2.php","Benno","178.8.88.51","","2014-10-06 20:53:39",""onload\",\"body\",\"body\",\"451\","-1"
"116","v2","","1_5x5_2.php","Benno","178.8.88.51","","2014-10-06 20:53:39",""subject\",\"random\",\"0\",\"456\","-1"
"116","v2","","1_5x5_2.php","Benno","178.8.88.51","","2014-10-06 20:53:39",""order\",\"col\",\"0_1_2_3_4\",\"456\","-1"
"116","v2","","1_5x5_2.php","Benno","178.8.88.51","","2014-10-06 20:53:39",""order\",\"row\",\"0_1_2_3_4\",\"456\","-1"
"116","v2","","1_5x5_2.php","Benno","178.8.88.51","","2014-10-06 20:53:39",""events\",\"open_close\",\"1_1\",\"456\","-1"
"116","v2","","1_5x5_2.php","Benno","178.8.88.51","","2014-10-06 20:53:39",""mouseover\",\"btn2\",\"Strategie 2\",\"9547\","-1"
"116","v2","","1_5x5_2.php","Benno","178.8.88.51","","2014-10-06 20:53:39",""mouseout\",\"btn2\",\"Strategie 2\",\"12460\","-1"
"116","v2","","1_5x5_2.php","Benno","178.8.88.51","","2014-10-06 20:53:39",""mouseover\",\"btn2\",\"Strategie 2\",\"14564\","-1"
"116","v2","","1_5x5_2.php","Benno","178.8.88.51","","2014-10-06 20:53:39",""mouseout\",\"btn2\",\"Strategie 2\",\"14596\","-1"
"116","v2","","1_5x5_2.php","Benno","178.8.88.51","","2014-10-06 20:53:39",""mouseover\",\"btn1\",\"Strategie 1\",\"14662\","-1"
"116","v2","","1_5x5_2.php","Benno","178.8.88.51","","2014-10-06 20:53:39",""onclick\",\"btn1\",\"Strategie 1\",\"15731\","-1"
"116","v2","","1_5x5_2.php","Benno","178.8.88.51","","2014-10-06 20:53:39",""mouseout\",\"btn1\",\"Strategie 1\",\"15818\","-1"
"116","v2","","1_5x5_2.php","Benno","178.8.88.51","","2014-10-06 20:53:39",""fertig\",\"fertig\",\"fertig\",\"16046\","-1"
"116","v2","","1_5x5_2.php","Benno","178.8.88.51","","2014-10-06 20:53:39",""submit\",\"erwartung\",\"56\",\"19559\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mouseover\",\"btn3\",\"Strategie 3\",\"1560\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mouseout\",\"btn3\",\"Strategie 3\",\"1627\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mouseover\",\"c4\",\"in\",\"1628\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"c4\",\"89,1\",\"1629\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mouseout\",\"c4\",\"out\",\"1635\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mouseover\",\"b4\",\"in\",\"1635\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b4\",\"69,50\",\"1635\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b4\",\"49,42\",\"1641\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b4\",\"26,36\",\"1653\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mouseout\",\"b4\",\"out\",\"1792\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mouseover\",\"a2\",\"in\",\"1793\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a2\",\"42,47\",\"1796\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mouseout\",\"a2\",\"out\",\"1898\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mouseover\",\"a0\",\"in\",\"2588\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"51,1\",\"2588\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"51,3\",\"2602\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"51,5\",\"2612\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"51,7\",\"2655\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"51,8\",\"2665\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"51,9\",\"2713\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"51,11\",\"2714\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"51,14\",\"2765\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"51,15\",\"2784\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"51,16\",\"2804\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"52,17\",\"2815\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"52,18\",\"2835\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"52,19\",\"2870\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"53,19\",\"2911\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"54,19\",\"2927\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"54,20\",\"2946\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"54,21\",\"2986\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"55,21\",\"2997\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"55,22\",\"3052\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""onload\",\"body\",\"body\",\"7529\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""subject\",\"random\",\"0\",\"7542\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""order\",\"col\",\"0_1_2_3_4\",\"7542\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""order\",\"row\",\"0_1_2_3_4\",\"7542\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""events\",\"open_close\",\"1_1\",\"7542\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"57,24\",\"8639\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"58,27\",\"8649\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"60,29\",\"8659\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"61,31\",\"8673\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"62,34\",\"8679\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"63,36\",\"8689\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"64,38\",\"8700\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"67,40\",\"8710\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"68,42\",\"8719\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"71,43\",\"8729\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"73,44\",\"8742\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"76,44\",\"8750\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"79,46\",\"8760\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"84,48\",\"8770\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"88,49\",\"8780\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"94,49\",\"8790\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"99,49\",\"8800\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mouseout\",\"a0\",\"out\",\"8811\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mouseover\",\"a1\",\"in\",\"8824\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a1\",\"5,45\",\"8825\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a1\",\"14,44\",\"8834\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a1\",\"21,42\",\"8841\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a1\",\"28,39\",\"8854\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a1\",\"33,38\",\"8861\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a1\",\"36,36\",\"8871\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a1\",\"38,35\",\"8881\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a1\",\"40,34\",\"8901\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a1\",\"40,32\",\"8983\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a1\",\"38,30\",\"8993\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a1\",\"35,27\",\"9003\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a1\",\"32,25\",\"9013\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a1\",\"27,24\",\"9026\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a1\",\"23,24\",\"9033\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a1\",\"19,24\",\"9043\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a1\",\"14,24\",\"9054\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a1\",\"10,24\",\"9064\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a1\",\"6,24\",\"9080\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a1\",\"2,25\",\"9087\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mouseout\",\"a1\",\"out\",\"9094\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mouseover\",\"a0\",\"in\",\"9115\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"95,31\",\"9115\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"92,33\",\"9125\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"87,36\",\"9135\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"84,38\",\"9145\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"82,39\",\"9155\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"79,42\",\"9165\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"78,42\",\"9175\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"76,44\",\"9185\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"75,44\",\"9205\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"75,45\",\"9276\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"74,45\",\"9296\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"79,50\",\"9461\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"64,30\",\"9620\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"63,29\",\"9624\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""click\",\"a0\",\"\",\"10005\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"65,29\",\"10146\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"67,30\",\"10156\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"68,31\",\"10167\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"70,32\",\"10177\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"71,33\",\"10187\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"72,34\",\"10197\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"74,36\",\"10208\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"76,38\",\"10220\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"77,41\",\"10228\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"78,42\",\"10241\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"78,44\",\"10258\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"81,46\",\"10268\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"82,47\",\"10278\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"83,48\",\"10289\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"84,49\",\"10302\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"a0\",\"86,50\",\"10308\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mouseout\",\"a0\",\"out\",\"10319\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mouseover\",\"b0\",\"in\",\"10390\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"94,1\",\"10390\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"95,2\",\"10400\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"96,3\",\"10410\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"96,5\",\"10421\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"96,6\",\"10430\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"96,8\",\"10450\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"96,9\",\"10461\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"96,10\",\"10470\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"96,12\",\"10481\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"96,13\",\"10491\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"96,15\",\"10501\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"96,17\",\"10511\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"94,18\",\"10521\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"93,20\",\"10531\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"91,22\",\"10542\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"90,23\",\"10551\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"88,25\",\"10561\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"87,26\",\"10574\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"85,27\",\"10589\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"84,29\",\"10596\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"82,32\",\"10611\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"81,35\",\"10622\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"79,37\",\"10629\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"79,38\",\"10636\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"78,40\",\"10652\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"76,43\",\"10663\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"75,45\",\"10673\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"73,46\",\"10683\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"73,47\",\"10693\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"71,49\",\"10704\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"70,50\",\"10724\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mouseout\",\"b0\",\"out\",\"10764\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mouseover\",\"b0\",\"in\",\"10926\","-1"
"137","v2","","1_5x5_2.php","Tine","134.76.3.219","","2014-10-06 21:00:46",""mousemove\",\"b0\",\"44,48\",\"10926\","-1"
