"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""fertig\",\"fertig\",\"fertig\",\"3882\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mouseover\",\"btn5\",\"Strategie 5\",\"4472\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mouseout\",\"btn5\",\"Strategie 5\",\"4512\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"99,45\",\"4662\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mouseover\",\"e4\",\"in\",\"4662\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"98,45\",\"4672\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"95,46\",\"4672\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"93,46\",\"4682\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"92,48\",\"4692\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"89,49\",\"4702\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mouseout\",\"e4\",\"out\",\"4712\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""[object]\",\"erwartung\",\"11\",\"7442\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""[object]\",\"procdata\",\"8421412587970754209\",\"7442\","-1"
"33","v2","","4_5x5_2.php","Haribo","84.44.242.245","","2014-10-06 13:44:51",""onload\",\"body\",\"body\",\"143\","-1"
"33","v2","","4_5x5_2.php","Haribo","84.44.242.245","","2014-10-06 13:44:51",""subject\",\"random\",\"0\",\"157\","-1"
"33","v2","","4_5x5_2.php","Haribo","84.44.242.245","","2014-10-06 13:44:51",""order\",\"col\",\"0_1_2_3_4\",\"157\","-1"
"33","v2","","4_5x5_2.php","Haribo","84.44.242.245","","2014-10-06 13:44:51",""order\",\"row\",\"0_1_2_3_4\",\"157\","-1"
"33","v2","","4_5x5_2.php","Haribo","84.44.242.245","","2014-10-06 13:44:51",""events\",\"open_close\",\"1_1\",\"157\","-1"
