"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mouseout\",\"c1\",\"out\",\"6308\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mouseover\",\"c0\",\"in\",\"6320\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c0\",\"95,3\",\"6328\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c0\",\"87,1\",\"6332\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mouseout\",\"c0\",\"out\",\"6354\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mouseover\",\"b0\",\"in\",\"6415\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"65,50\",\"6416\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"63,48\",\"6443\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"60,44\",\"6456\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"58,41\",\"6467\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"57,38\",\"6478\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"55,35\",\"6490\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"55,34\",\"6502\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"54,33\",\"6513\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"53,30\",\"6525\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"52,27\",\"6537\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"50,25\",\"6549\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"50,24\",\"6560\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"49,22\",\"6573\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"50,22\",\"6707\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"52,23\",\"6721\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"56,24\",\"6731\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"59,25\",\"6743\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"64,28\",\"6756\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"70,31\",\"6766\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"74,34\",\"6778\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"77,37\",\"6804\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"78,41\",\"6816\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"79,43\",\"6828\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"b0\",\"80,47\",\"6839\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mouseout\",\"b0\",\"out\",\"6851\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mouseover\",\"c0\",\"in\",\"6875\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c0\",\"82,1\",\"6876\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c0\",\"82,3\",\"6896\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c0\",\"82,5\",\"6899\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c0\",\"81,9\",\"6912\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c0\",\"80,10\",\"6922\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c0\",\"80,11\",\"6951\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c0\",\"80,12\",\"7022\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c0\",\"81,13\",\"7083\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c0\",\"82,14\",\"7094\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c0\",\"83,15\",\"7106\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c0\",\"86,20\",\"7120\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c0\",\"89,22\",\"7130\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c0\",\"97,26\",\"7156\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mouseout\",\"c0\",\"out\",\"7169\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mouseover\",\"c1\",\"in\",\"7181\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"0,31\",\"7186\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"5,33\",\"7193\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"19,39\",\"7219\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"25,41\",\"7226\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"30,43\",\"7237\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"30,44\",\"7250\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"35,45\",\"7261\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"37,47\",\"7282\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"38,47\",\"7311\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"39,47\",\"7331\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"39,48\",\"7361\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"39,47\",\"7460\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"38,47\",\"7472\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"38,46\",\"7486\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"36,46\",\"7560\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"40,46\",\"7711\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"42,46\",\"7723\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"47,46\",\"7736\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"54,47\",\"7750\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"67,47\",\"7760\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"c1\",\"83,49\",\"7772\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mouseout\",\"c1\",\"out\",\"7783\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mouseover\",\"d2\",\"in\",\"7844\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"d2\",\"94,1\",\"7844\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mouseout\",\"d2\",\"out\",\"7858\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mouseover\",\"d3\",\"in\",\"7859\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"d3\",\"10,1\",\"7863\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"d3\",\"35,1\",\"7867\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"d3\",\"62,1\",\"7880\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mousemove\",\"d3\",\"89,1\",\"7890\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mouseout\",\"d3\",\"out\",\"7902\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mouseover\",\"btn2\",\"Strategie 2\",\"8473\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mouseout\",\"btn2\",\"Strategie 2\",\"9554\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mouseover\",\"btn2\",\"Strategie 2\",\"9565\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mouseout\",\"btn2\",\"Strategie 2\",\"12249\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mouseover\",\"btn3\",\"Strategie 3\",\"12392\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""onclick\",\"btn3\",\"Strategie 3\",\"13245\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""mouseout\",\"btn3\",\"Strategie 3\",\"13551\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""fertig\",\"fertig\",\"fertig\",\"13867\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""fertig\",\"fertig\",\"fertig\",\"17754\","-1"
"187","v1","","4_4x4_2.php","Pili","92.227.213.164","btn3","2014-10-06 20:47:44",""fertig\",\"erwartung\",\"156\",\"23118\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""onload\",\"body\",\"body\",\"1939\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""subject\",\"random\",\"1\",\"1959\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""order\",\"col\",\"0_1_2_3\",\"1959\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""order\",\"row\",\"1_0_2_3\",\"1959\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""events\",\"open_close\",\"1_1\",\"1959\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mouseover\",\"a3\",\"in\",\"2949\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"a3\",\"98,46\",\"2950\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"a3\",\"98,46\",\"2952\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"a3\",\"56,43\",\"2957\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"a3\",\"14,41\",\"2965\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mouseout\",\"a3\",\"out\",\"2973\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mouseover\",\"a2\",\"in\",\"2974\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"a2\",\"80,39\",\"2974\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"a2\",\"46,37\",\"2981\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"a2\",\"13,37\",\"2989\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mouseout\",\"a2\",\"out\",\"2997\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mouseover\",\"a1\",\"in\",\"2998\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"a1\",\"91,37\",\"2998\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"a1\",\"70,39\",\"3005\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"a1\",\"51,43\",\"3013\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"a1\",\"37,48\",\"3021\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mouseout\",\"a1\",\"out\",\"3029\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mouseover\",\"b1\",\"in\",\"3037\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"b1\",\"12,0\",\"3037\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"b1\",\"12,0\",\"3039\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"b1\",\"2,5\",\"3045\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mouseout\",\"b1\",\"out\",\"3053\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mouseover\",\"b0\",\"in\",\"3054\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"b0\",\"99,9\",\"3054\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"b0\",\"90,13\",\"3061\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"b0\",\"84,16\",\"3069\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"b0\",\"78,20\",\"3077\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"b0\",\"72,27\",\"3088\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"b0\",\"64,34\",\"3094\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"b0\",\"56,42\",\"3102\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mouseout\",\"b0\",\"out\",\"3111\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mouseover\",\"c0\",\"in\",\"3121\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"c0\",\"39,4\",\"3122\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"c0\",\"32,12\",\"3127\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"c0\",\"25,21\",\"3137\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"c0\",\"20,27\",\"3141\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"c0\",\"14,34\",\"3149\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"c0\",\"10,41\",\"3161\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"c0\",\"7,45\",\"3165\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mouseout\",\"c0\",\"out\",\"3173\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mouseover\",\"d0\",\"in\",\"3189\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"4,0\",\"3190\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"4,0\",\"3192\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"4,2\",\"3196\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"4,3\",\"3205\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"4,5\",\"3213\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"4,9\",\"3221\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"6,12\",\"3229\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"8,16\",\"3238\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"10,19\",\"3246\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"12,20\",\"3253\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"13,23\",\"3261\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"15,24\",\"3269\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"15,25\",\"3278\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"16,25\",\"3285\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"16,26\",\"3293\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"17,26\",\"3566\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"20,27\",\"3589\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"23,27\",\"3597\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"26,27\",\"3605\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"31,28\",\"3613\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"34,29\",\"3621\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"36,30\",\"3629\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"38,30\",\"3637\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"40,31\",\"3646\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"42,31\",\"3661\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"43,31\",\"3662\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"44,31\",\"3675\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"45,31\",\"3678\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"46,31\",\"3741\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"48,30\",\"4021\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"49,29\",\"4029\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"51,27\",\"4037\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"53,26\",\"4045\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"54,24\",\"4053\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"56,23\",\"4061\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"56,22\",\"4069\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"57,22\",\"4077\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"58,20\",\"4087\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"59,20\",\"4093\","-1"
"199","v1","","4_4x4_2.php","Shlomo","94.219.231.211","btn4","2014-10-06 20:49:31",""mousemove\",\"d0\",\"59,19\",\"4109\","-1"
