"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mousemove\",\"b2\",\"40,25\",\"7102\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mousemove\",\"b2\",\"46,22\",\"7107\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mousemove\",\"b2\",\"55,18\",\"7115\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mousemove\",\"b2\",\"65,15\",\"7123\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mousemove\",\"b2\",\"74,13\",\"7131\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mousemove\",\"b2\",\"79,12\",\"7139\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mousemove\",\"b2\",\"85,11\",\"7147\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mousemove\",\"b2\",\"87,9\",\"7155\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mousemove\",\"b2\",\"88,8\",\"7161\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mousemove\",\"b2\",\"90,8\",\"7169\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mousemove\",\"b2\",\"90,7\",\"7177\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mousemove\",\"b2\",\"91,7\",\"7193\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mousemove\",\"b2\",\"91,6\",\"7201\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mousemove\",\"b2\",\"92,5\",\"7209\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mousemove\",\"b2\",\"93,4\",\"7217\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mousemove\",\"b2\",\"94,3\",\"7225\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mousemove\",\"b2\",\"99,0\",\"7233\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mouseout\",\"b2\",\"out\",\"7241\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mouseover\",\"btn2\",\"Strategie 2\",\"7451\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mouseout\",\"btn2\",\"Strategie 2\",\"7475\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mouseover\",\"btn2\",\"Strategie 2\",\"7631\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""onclick\",\"btn2\",\"Strategie 1\",\"7953\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""mouseout\",\"btn2\",\"Strategie 2\",\"8005\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""fertig\",\"fertig\",\"fertig\",\"8506\","-1"
"68","","","2_3x3_2.php","","82.82.162.35","btn2","2014-10-06 15:10:47",""submit\",\"erwartung\",\"192\",\"11894\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""onload\",\"body\",\"body\",\"317\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""subject\",\"random\",\"0\",\"320\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""order\",\"col\",\"0_1_2\",\"320\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""order\",\"row\",\"0_1_2\",\"320\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""events\",\"open_close\",\"1_1\",\"320\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mouseover\",\"c2\",\"in\",\"615\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"c2\",\"96,42\",\"616\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"c2\",\"72,32\",\"624\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"c2\",\"66,29\",\"625\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"c2\",\"59,26\",\"627\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"c2\",\"53,24\",\"629\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"c2\",\"47,21\",\"631\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"c2\",\"40,19\",\"633\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"c2\",\"34,16\",\"635\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"c2\",\"28,14\",\"638\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"c2\",\"21,11\",\"640\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"c2\",\"15,9\",\"641\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"c2\",\"9,6\",\"643\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"c2\",\"1,4\",\"647\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mouseout\",\"c2\",\"out\",\"647\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mouseover\",\"c1\",\"in\",\"649\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"c1\",\"96,0\",\"650\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mouseout\",\"c1\",\"out\",\"654\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mouseover\",\"b1\",\"in\",\"656\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"79,49\",\"656\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"68,45\",\"660\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"58,42\",\"664\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"53,40\",\"665\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"49,38\",\"667\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"45,36\",\"669\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"41,34\",\"671\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"37,33\",\"673\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"33,31\",\"675\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"30,30\",\"677\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"27,28\",\"679\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"24,27\",\"681\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"21,25\",\"683\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"18,24\",\"685\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"16,23\",\"687\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"14,22\",\"689\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"10,20\",\"691\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"9,19\",\"693\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"7,18\",\"695\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"5,17\",\"697\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"3,16\",\"699\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"2,15\",\"701\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b1\",\"0,15\",\"703\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mouseout\",\"b1\",\"out\",\"705\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mouseover\",\"b0\",\"in\",\"717\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"99,9\",\"717\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"98,9\",\"719\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"97,9\",\"721\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"97,8\",\"723\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"96,8\",\"725\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"95,8\",\"727\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"95,7\",\"729\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"95,6\",\"731\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"94,6\",\"733\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"93,5\",\"737\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"93,4\",\"741\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"92,4\",\"743\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"91,3\",\"747\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"91,2\",\"749\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"90,2\",\"753\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"90,1\",\"755\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"89,0\",\"761\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mouseout\",\"b0\",\"out\",\"763\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mouseover\",\"a0\",\"in\",\"789\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"86,49\",\"789\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"86,48\",\"791\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"86,47\",\"795\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"86,46\",\"799\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"85,46\",\"801\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"85,45\",\"803\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"84,44\",\"805\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"84,43\",\"807\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"84,42\",\"811\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"84,41\",\"813\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"83,41\",\"815\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"83,40\",\"817\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"83,39\",\"819\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"82,38\",\"821\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"81,38\",\"823\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"81,37\",\"825\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"81,36\",\"827\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"80,35\",\"829\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"79,34\",\"833\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"79,33\",\"835\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"78,32\",\"837\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"77,31\",\"841\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"77,29\",\"845\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"75,29\",\"847\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"75,28\",\"849\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"74,27\",\"853\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"73,26\",\"855\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"73,25\",\"857\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"72,24\",\"859\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"72,23\",\"863\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"71,23\",\"865\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"71,22\",\"867\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"70,22\",\"869\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"69,21\",\"871\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"69,20\",\"873\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"68,20\",\"875\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"67,19\",\"879\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"66,18\",\"883\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"65,17\",\"887\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"65,16\",\"893\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"64,16\",\"895\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"64,15\",\"901\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"63,15\",\"903\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,15\",\"907\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""click\",\"a0\",\"\",\"1017\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,16\",\"1034\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,18\",\"1042\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,19\",\"1044\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,21\",\"1048\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,23\",\"1051\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,24\",\"1056\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,26\",\"1058\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,27\",\"1059\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,28\",\"1063\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,30\",\"1064\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,31\",\"1067\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,33\",\"1070\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,34\",\"1071\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,35\",\"1073\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,36\",\"1075\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,37\",\"1077\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,38\",\"1079\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,39\",\"1081\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,40\",\"1083\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,41\",\"1085\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,42\",\"1087\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,43\",\"1089\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,44\",\"1091\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,45\",\"1093\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,46\",\"1095\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,47\",\"1099\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,48\",\"1101\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"a0\",\"62,49\",\"1103\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mouseout\",\"a0\",\"out\",\"1107\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mouseover\",\"b0\",\"in\",\"1128\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"62,0\",\"1128\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"62,1\",\"1131\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"62,2\",\"1133\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"62,3\",\"1135\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"61,3\",\"1137\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"61,4\",\"1139\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"61,6\",\"1143\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"61,7\",\"1147\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"61,8\",\"1149\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"61,9\",\"1151\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"60,9\",\"1153\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"60,10\",\"1155\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"60,11\",\"1157\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"60,12\",\"1159\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"59,13\",\"1161\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"59,14\",\"1163\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"59,15\",\"1167\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"59,16\",\"1169\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"59,17\",\"1171\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"59,18\",\"1175\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"59,19\",\"1177\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"59,20\",\"1179\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"59,21\",\"1183\","-1"
"82","","","2_3x3_2.php","","178.8.88.51","btn1","2014-10-06 20:20:48",""mousemove\",\"b0\",\"59,22\",\"1189\","-1"
