"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"c0\",\"80,22.279998779296875\",\"6314\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"c0\",\"81,22.279998779296875\",\"6336\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"c0\",\"83,22.279998779296875\",\"6390\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"c0\",\"91,22.279998779296875\",\"6402\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mouseout\",\"c0\",\"out\",\"6414\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"c1\",\"0,21.279998779296875\",\"6415\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mouseover\",\"c0\",\"\",\"6417\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mouseover\",\"c1\",\"156 ; 0\",\"6418\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"c1\",\"33,21.279998779296875\",\"6426\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"c1\",\"68,21.279998779296875\",\"6435\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mouseout\",\"c1\",\"out\",\"6447\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"c2\",\"9,17.279998779296875\",\"6448\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mouseover\",\"c1\",\"\",\"6450\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mouseover\",\"c2\",\"156 ; 156\",\"6451\","-1"
