"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"b2\",\"15,21\",\"6520\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"b2\",\"11,19\",\"6528\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"b2\",\"5,16\",\"6536\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mouseout\",\"b2\",\"out\",\"6587\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mouseover\",\"a2\",\"\",\"6588\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mouseover\",\"b1\",\"0 ; 0\",\"6588\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a1\",\"52,47\",\"6590\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a1\",\"29,39\",\"6606\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a1\",\"18,34\",\"6608\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a1\",\"7,31\",\"6616\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mouseout\",\"a1\",\"out\",\"6624\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mouseover\",\"b1\",\"\",\"6642\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mouseover\",\"b0\",\"312 ; 104\",\"6642\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"82,21\",\"6644\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"70,17\",\"6659\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"64,16\",\"6664\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"60,15\",\"6679\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"57,15\",\"6680\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"53,14\",\"6688\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"51,14\",\"6696\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"50,14\",\"6704\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"49,14\",\"6712\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"48,14\",\"6816\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"47,14\",\"6848\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"46,14\",\"7056\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"46,15\",\"7176\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"46,16\",\"7200\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"46,17\",\"7208\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"46,18\",\"7224\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"46,19\",\"7232\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"46,20\",\"7240\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"46,22\",\"7248\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"46,23\",\"7256\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"46,24\",\"7264\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"46,26\",\"7272\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"47,27\",\"7280\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"47,28\",\"7288\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"47,29\",\"7296\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"48,30\",\"7304\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"48,31\",\"7312\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"49,31\",\"7320\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"49,32\",\"7328\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"50,33\",\"7408\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"50,32\",\"8000\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"49,32\",\"8048\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"48,32\",\"8384\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"48,31\",\"8456\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"49,31\",\"8472\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"50,30\",\"8504\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"50,29\",\"8520\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"50,28\",\"8536\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"50,27\",\"8544\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"50,26\",\"8552\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"51,25\",\"8560\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"52,24\",\"8568\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"52,22\",\"8576\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"52,19\",\"8584\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"52,17\",\"8592\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"52,15\",\"8600\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"53,13\",\"8608\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"53,10\",\"8616\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"53,7\",\"8624\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"53,4\",\"8632\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mousemove\",\"a0\",\"53,1\",\"8640\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mouseout\",\"a0\",\"out\",\"8648\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mouseover\",\"btn2\",\"Strategie 2\",\"9049\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""onclick\",\"btn2\",\"Strategie 1\",\"9392\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""mouseout\",\"btn2\",\"Strategie 2\",\"9664\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""fertig\",\"fertig\",\"fertig\",\"10504\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""fertig\",\"fertig\",\"fertig\",\"16659\","-1"
"328","","","4_3x3_2.php","","139.11.120.64","btn2","2014-10-06 21:44:07",""fertig\",\"erwartung\",\"312\",\"20380\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""onload\",\"body\",\"body\",\"143\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""subject\",\"random\",\"0\",\"152\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""order\",\"col\",\"0_1_2\",\"152\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""order\",\"row\",\"0_1_2\",\"153\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""events\",\"open_close\",\"1_1\",\"153\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mouseover\",\"c2\",\"156 ; 156\",\"2437\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"c2\",\"60,47\",\"2438\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"c2\",\"59,43\",\"2462\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"c2\",\"57,38\",\"2468\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"c2\",\"53,24\",\"2485\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"c2\",\"52,19\",\"2499\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"c2\",\"51,14\",\"2514\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"c2\",\"50,12\",\"2529\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"c2\",\"48,7\",\"2546\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"c2\",\"47,5\",\"2561\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"c2\",\"46,4\",\"2579\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mouseout\",\"c2\",\"out\",\"2612\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mouseover\",\"c2\",\"\",\"2666\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mouseover\",\"b2\",\"0 ; 156\",\"2666\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b2\",\"39,43\",\"2668\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b2\",\"39,40\",\"2680\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b2\",\"38,39\",\"2699\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b2\",\"37,39\",\"2712\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b2\",\"35,38\",\"3173\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b2\",\"32,37\",\"3182\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b2\",\"28,36\",\"3198\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b2\",\"9,34\",\"3214\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b2\",\"0,34\",\"3230\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mouseout\",\"b2\",\"out\",\"3245\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mouseover\",\"b2\",\"\",\"3246\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mouseover\",\"b1\",\"0 ; 0\",\"3246\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"95,33\",\"3248\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"86,33\",\"3261\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"67,31\",\"3275\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"62,31\",\"3291\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"60,31\",\"3308\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"55,31\",\"3326\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"54,30\",\"3357\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"53,30\",\"3461\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"53,29\",\"3478\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"52,29\",\"3502\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"51,29\",\"3546\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"50,29\",\"3562\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"49,29\",\"3576\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"48,29\",\"3592\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"46,29\",\"3609\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"39,29\",\"3624\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"33,29\",\"3642\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"16,28\",\"3656\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"8,28\",\"3672\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b1\",\"1,28\",\"3690\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mouseout\",\"b1\",\"out\",\"3702\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mouseover\",\"b1\",\"\",\"3725\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mouseover\",\"b0\",\"312 ; 104\",\"3725\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b0\",\"97,28\",\"3726\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b0\",\"86,28\",\"3733\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b0\",\"83,28\",\"3749\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b0\",\"79,28\",\"3763\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b0\",\"73,27\",\"3806\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b0\",\"72,27\",\"3816\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b0\",\"70,27\",\"3833\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b0\",\"69,26\",\"3880\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b0\",\"68,26\",\"3896\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b0\",\"68,25\",\"3982\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b0\",\"68,24\",\"4294\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b0\",\"68,23\",\"4309\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b0\",\"68,22\",\"4323\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b0\",\"66,13\",\"4370\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b0\",\"66,10\",\"4370\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"b0\",\"65,6\",\"4386\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mouseout\",\"b0\",\"out\",\"4403\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mouseover\",\"b0\",\"\",\"4404\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mouseover\",\"a0\",\"208 ; 208\",\"4404\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a0\",\"64,48\",\"4406\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a0\",\"64,45\",\"4425\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a0\",\"63,42\",\"4433\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a0\",\"63,41\",\"4450\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a0\",\"63,37\",\"4464\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a0\",\"63,36\",\"4488\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a0\",\"63,34\",\"4499\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a0\",\"63,31\",\"4514\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a0\",\"63,30\",\"4551\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a0\",\"63,31\",\"4718\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a0\",\"64,32\",\"4830\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a0\",\"68,32\",\"4847\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a0\",\"69,32\",\"4861\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a0\",\"79,32\",\"4911\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a0\",\"84,32\",\"4925\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a0\",\"87,32\",\"4943\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a0\",\"92,32\",\"4959\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mouseout\",\"a0\",\"out\",\"4970\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mouseover\",\"a0\",\"\",\"4986\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mouseover\",\"a1\",\"104 ; 312\",\"4987\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"3,31\",\"4987\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"7,30\",\"4993\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"10,30\",\"5005\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"13,30\",\"5013\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"15,29\",\"5034\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"19,29\",\"5038\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"21,29\",\"5054\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"24,29\",\"5071\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"26,29\",\"5085\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"29,29\",\"5101\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"32,28\",\"5119\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"41,27\",\"5150\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"43,27\",\"5168\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"48,27\",\"5173\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"51,27\",\"5187\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"58,27\",\"5204\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"61,27\",\"5221\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"64,27\",\"5237\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"70,27\",\"5337\","-1"
"351","","","4_3x3_2.php","","89.15.120.239","btn3","2014-10-06 21:57:36",""mousemove\",\"a1\",\"79,24\",\"5549\","-1"
