"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"135","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:18",""mousemove\",\"b0\",\"42,24\",\"3866\","-1"
"135","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:18",""click\",\"a0\",\"\",\"3940\","-1"
"135","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:18",""mousemove\",\"b0\",\"42,24\",\"3943\","-1"
"135","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:18",""mousemove\",\"b0\",\"43,25\",\"4011\","-1"
"135","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:18",""mousemove\",\"b0\",\"43,26\",\"4022\","-1"
"135","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:18",""mousemove\",\"b0\",\"47,26\",\"4035\","-1"
"135","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:18",""mousemove\",\"b0\",\"54,29\",\"4047\","-1"
"135","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:18",""mousemove\",\"b0\",\"63,33\",\"4060\","-1"
"135","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:18",""mousemove\",\"b0\",\"74,38\",\"4078\","-1"
"135","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:18",""mouseout\",\"b0\",\"out\",\"4095\","-1"
"135","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:18",""mouseover\",\"btn1\",\"Strategie 1\",\"4991\","-1"
"135","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:18",""onclick\",\"btn1\",\"Strategie 2\",\"5884\","-1"
"135","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:18",""mouseout\",\"btn1\",\"Strategie 1\",\"6243\","-1"
"135","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:18",""fertig\",\"fertig\",\"fertig\",\"8486\","-1"
"135","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:18",""fertig\",\"erwartung\",\"0\",\"14976\","-1"
"135","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:18",""fertig\",\"fertig\",\"fertig\",\"15469\","-1"
"135","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:18",""fertig\",\"erwartung\",\"0\",\"20784\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""onload\",\"body\",\"body\",\"1276\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""subject\",\"random\",\"1\",\"1288\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""order\",\"col\",\"0_1\",\"1289\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""order\",\"row\",\"1_0\",\"1289\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""events\",\"open_close\",\"1_1\",\"1289\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mouseover\",\"b0\",\"in\",\"2088\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"93,9\",\"2089\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mouseout\",\"b0\",\"out\",\"2106\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mouseover\",\"a0\",\"in\",\"2107\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"75,42\",\"2108\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"66,30\",\"2112\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"61,24\",\"2118\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"58,22\",\"2130\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"57,21\",\"2144\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"56,21\",\"2160\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"55,21\",\"2202\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"53,21\",\"2227\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"52,22\",\"2239\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"51,23\",\"2251\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"48,24\",\"2263\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"45,24\",\"2277\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"42,24\",\"2295\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"37,24\",\"2312\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"37,23\",\"2378\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"37,22\",\"2455\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""click\",\"b0\",\"\",\"2486\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"37,22\",\"2491\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"38,22\",\"2517\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"41,22\",\"2529\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"50,22\",\"2546\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a0\",\"73,22\",\"2561\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mouseout\",\"a0\",\"out\",\"2579\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mouseover\",\"a1\",\"in\",\"2580\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a1\",\"15,38\",\"2581\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mouseout\",\"a1\",\"out\",\"2611\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mouseover\",\"b1\",\"in\",\"2629\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b1\",\"77,0\",\"2629\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mouseout\",\"b1\",\"out\",\"2759\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mouseover\",\"a1\",\"in\",\"2760\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a1\",\"79,39\",\"2760\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a1\",\"78,37\",\"2769\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a1\",\"76,34\",\"2784\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a1\",\"74,32\",\"2793\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a1\",\"72,31\",\"2805\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a1\",\"71,29\",\"2817\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a1\",\"70,29\",\"2830\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a1\",\"69,28\",\"2844\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a1\",\"69,27\",\"2861\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""click\",\"b1\",\"\",\"2978\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a1\",\"68,27\",\"2981\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a1\",\"68,28\",\"3009\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a1\",\"68,30\",\"3012\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a1\",\"68,32\",\"3023\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"a1\",\"68,39\",\"3036\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mouseout\",\"a1\",\"out\",\"3046\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mouseover\",\"b1\",\"in\",\"3061\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b1\",\"70,7\",\"3061\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b1\",\"70,20\",\"3088\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b1\",\"70,23\",\"3096\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b1\",\"70,24\",\"3110\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b1\",\"70,25\",\"3131\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b1\",\"70,24\",\"3227\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b1\",\"70,23\",\"3239\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b1\",\"69,22\",\"3251\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b1\",\"69,21\",\"3263\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b1\",\"69,20\",\"3287\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b1\",\"69,19\",\"3301\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b1\",\"68,19\",\"3323\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""click\",\"a1\",\"\",\"3452\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b1\",\"68,19\",\"3456\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b1\",\"52,23\",\"3481\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b1\",\"12,27\",\"3509\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mouseout\",\"b1\",\"out\",\"3517\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mouseover\",\"b0\",\"in\",\"3546\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"64,33\",\"3547\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"52,35\",\"3563\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"41,35\",\"3579\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"38,35\",\"3594\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"37,35\",\"3613\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"37,34\",\"3637\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"37,33\",\"3662\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"39,32\",\"3674\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"39,31\",\"3686\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"41,29\",\"3698\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"42,28\",\"3711\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"42,27\",\"3727\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"42,26\",\"3746\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"42,25\",\"3760\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"42,24\",\"3866\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""click\",\"a0\",\"\",\"3940\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"42,24\",\"3943\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"43,25\",\"4011\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"43,26\",\"4022\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"47,26\",\"4035\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"54,29\",\"4047\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"63,33\",\"4060\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mousemove\",\"b0\",\"74,38\",\"4078\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mouseout\",\"b0\",\"out\",\"4095\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mouseover\",\"btn1\",\"Strategie 1\",\"4991\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""onclick\",\"btn1\",\"Strategie 2\",\"5884\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""mouseout\",\"btn1\",\"Strategie 1\",\"6243\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""fertig\",\"fertig\",\"fertig\",\"8486\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""fertig\",\"erwartung\",\"0\",\"14976\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""fertig\",\"fertig\",\"fertig\",\"15469\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""fertig\",\"erwartung\",\"0\",\"20784\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""fertig\",\"fertig\",\"fertig\",\"21257\","-1"
"136","v1","","4_2x2_2.php","Püscher","91.59.51.108","btn1","2014-10-06 20:35:24",""fertig\",\"erwartung\",\"1\",\"26834\","-1"
"143","v1","","4_2x2_2.php","heisenberg","10.238.104.111","btn2","2014-10-06 20:38:12",""onload\",\"body\",\"body\",\"31\","-1"
"143","v1","","4_2x2_2.php","heisenberg","10.238.104.111","btn2","2014-10-06 20:38:12",""subject\",\"random\",\"0\",\"36\","-1"
"143","v1","","4_2x2_2.php","heisenberg","10.238.104.111","btn2","2014-10-06 20:38:12",""order\",\"col\",\"0_1\",\"36\","-1"
"143","v1","","4_2x2_2.php","heisenberg","10.238.104.111","btn2","2014-10-06 20:38:12",""order\",\"row\",\"0_1\",\"36\","-1"
"143","v1","","4_2x2_2.php","heisenberg","10.238.104.111","btn2","2014-10-06 20:38:12",""events\",\"open_close\",\"1_1\",\"36\","-1"
"143","v1","","4_2x2_2.php","heisenberg","10.238.104.111","btn2","2014-10-06 20:38:12",""mouseover\",\"btn2\",\"Strategie 2\",\"2088\","-1"
"143","v1","","4_2x2_2.php","heisenberg","10.238.104.111","btn2","2014-10-06 20:38:12",""mouseout\",\"btn2\",\"Strategie 2\",\"4064\","-1"
"143","v1","","4_2x2_2.php","heisenberg","10.238.104.111","btn2","2014-10-06 20:38:12",""mouseover\",\"btn2\",\"Strategie 2\",\"4816\","-1"
"143","v1","","4_2x2_2.php","heisenberg","10.238.104.111","btn2","2014-10-06 20:38:12",""onclick\",\"btn2\",\"Strategie 2\",\"5129\","-1"
"143","v1","","4_2x2_2.php","heisenberg","10.238.104.111","btn2","2014-10-06 20:38:12",""mouseout\",\"btn2\",\"Strategie 2\",\"5408\","-1"
"143","v1","","4_2x2_2.php","heisenberg","10.238.104.111","btn2","2014-10-06 20:38:12",""fertig\",\"fertig\",\"fertig\",\"5913\","-1"
"143","v1","","4_2x2_2.php","heisenberg","10.238.104.111","btn2","2014-10-06 20:38:12",""submit\",\"erwartung\",\"0\",\"9596\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""onload\",\"body\",\"body\",\"93\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""subject\",\"random\",\"0\",\"99\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""order\",\"col\",\"0_1\",\"99\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""order\",\"row\",\"0_1\",\"99\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""events\",\"open_close\",\"1_1\",\"99\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mouseover\",\"btn2\",\"Strategie 2\",\"739\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mouseout\",\"btn2\",\"Strategie 2\",\"834\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mouseover\",\"a1\",\"in\",\"894\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a1\",\"88,47\",\"895\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a1\",\"77,42\",\"906\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a1\",\"69,38\",\"916\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a1\",\"58,36\",\"928\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a1\",\"50,33\",\"939\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a1\",\"40,31\",\"951\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a1\",\"31,28\",\"962\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a1\",\"21,26\",\"974\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a1\",\"11,23\",\"987\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a1\",\"3,21\",\"998\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mouseout\",\"a1\",\"out\",\"1010\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mouseover\",\"a0\",\"in\",\"1084\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a0\",\"97,10\",\"1085\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a0\",\"90,9\",\"1095\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mouseout\",\"a0\",\"out\",\"1157\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mouseover\",\"a0\",\"in\",\"1372\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a0\",\"35,2\",\"1373\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a0\",\"36,2\",\"1383\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a0\",\"37,4\",\"1394\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a0\",\"38,6\",\"1405\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a0\",\"40,9\",\"1417\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a0\",\"42,11\",\"1429\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a0\",\"44,14\",\"1441\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a0\",\"45,16\",\"1461\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a0\",\"46,18\",\"1479\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a0\",\"47,19\",\"1491\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a0\",\"48,21\",\"1505\","-1"
"162","v1","","4_2x2_2.php","Pili","92.227.213.164","btn1","2014-10-06 20:44:05",""mousemove\",\"a0\",\"49,21\",\"1515\","-1"
